AWARD	PERSON	DATE	GENDER	DESCRIPTION
AAAS Fellow	Sheila Blumstein	2005-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Sheila Blumstein	2005-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Stephanie L. Brock	2012-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Stephen P. Hubbell	1981-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Stephen P. Hubbell	1981-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Stephen P. Hubbell	1981-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Stephen R. Anderson	1993-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Stephen R. Anderson	1993-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Suresh K. Aggarwal	2011-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Suresh K. Aggarwal	2011-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Suresh K. Aggarwal	2011-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Susan B. Sinnott	2010-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susan Brennan	2017-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susan Brennan	2017-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susan Conard	2010-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susan Ferro-Novick	2012-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susan Scrimshaw	1991-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susannah Scott	2008-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Susannah Scott	2008-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Thomas D. Sharkey	2011-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Thomas G. Dietterich	2007-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Thomas G. Dietterich	2007-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Thomas G. Dietterich	2007-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Thomas J. Nickles	2010-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Toni Carbo	1981-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Toni Carbo	1981-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Upmanu Lall	2018-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Vicki Colvin	2007-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Virginia Abernethy	1997-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Virginia Carson	1998-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Virginia Carson	1998-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Vivien Casagrande	2006-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Vivien Casagrande	2006-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	W. John Kress	2002-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Warren Abrahamson	2008-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Warren Abrahamson	2008-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	William M. Jackson	2004-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	William M. Jackson	2004-01-01T00:00:00Z	male	award and fellowship
AAAS Fellow	Winnie Wong-Ng	2017-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Winnie Wong-Ng	2017-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Xi Chen	2015-01-01T00:00:00Z	female	award and fellowship
AAAS Fellow	Zuzanna Siwy	2019-01-01T00:00:00Z	female	award and fellowship
ACM Distinguished Member	Aaron Marcus	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Abdulmotaleb El Saddik	2010-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Ahmed K. Elmagarmid	2009-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Albert Zomaya	2006-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Anand Sivasubramaniam	2010-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	András Kornai	2009-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Anna Lubiw	2009-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Barbara Boucher Owens	2012-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Benjamin B. Bederson	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Carla Ellis	2009-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Cheng Xiang Zhai	2009-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Chih-Jen Lin	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Christian Cachin	2009-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Cynthia A. Phillips	2015-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	David A. Thomas	2006-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	David Ungar	2006-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Donald Firesmith	2015-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Dragomir R. Radev	2008-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Ed H. Chi	2014-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Elizabeth Belding	2011-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Fei-Yue Wang	2007-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Gabriele Kotsis	2014-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Gail Chapman	2017-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Gonzalo Navarro	2018-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Ihab Ilyas	2014-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	James Joshi	2017-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Jennifer A. Golbeck	2018-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Joaquim A. Jorge	2017-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Jock D. Mackinlay	2013-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	John Impagliazzo	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	John Stasko	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Katherine Isbister	2016-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Kathryn S. McKinley	2006-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Kevin Leyton-Brown	2018-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Kimberly Keeton	2012-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Krste Asanović	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Larry Constantine	2006-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Lawrence Rauchwerger	2014-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Maria L. Gini	2006-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Mary Beth Rosson	2007-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Matthew Flatt	2014-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Mauro Pezze	2017-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Mehran Sahami	2019-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Michael Kölling	2011-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Michael T. Goodrich	2006-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Michael Waidner	2008-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Mordechai Ben-Ari	2009-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Murthy Devarakonda	2012-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Naehyuck Chang	2012-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Nenad Medvidović	2015-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Nikil Dutt	2007-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Otfried Cheong	2016-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Patrick Baudisch	2014-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Pierangela Samarati	2009-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	R. Iris Bahar	2012-01-01T00:00:00Z	female	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
ACM Distinguished Member	Ragunathan Rajkumar	2007-01-01T00:00:00Z	male	recognizes those ACM members with at least 15 years of professional experience and 5 years of continuous Professional Membership who have achieved significant accomplishments or have made a significant impact on the computing field
